Image_Name,Generation,Generation_Time_Seconds,Solution_ID,Obj1_Attack_Score,Obj2_Distortion_Score,Active_MMRs,MMR1_Rotation,MMR2_Scale,MMR3_HistEq,MMR4_Downsample,MMR5_Shear,MMR6_Translate,Original_Caption,Original_Categories,Transformed_Caption,Transformed_Categories
4358.jpg,77,97.423709,24,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,77,97.423709,25,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,77,97.423709,26,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,77,97.423709,27,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,77,97.423709,28,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,77,97.423709,29,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,0,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,1,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,2,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,3,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,4,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,5,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,6,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,7,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,8,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,9,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,10,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,11,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,12,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,13,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,14,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,15,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,16,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,17,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,18,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,19,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,20,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,78,109.891982,21,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,22,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,23,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,24,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,25,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,26,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,27,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,28,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,78,109.891982,29,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,0,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,1,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,2,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,3,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,4,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,5,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,6,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,7,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,8,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,9,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,10,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,11,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,12,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,13,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,14,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,15,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,16,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,17,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,18,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,19,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,20,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,21,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,22,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,23,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,79,97.128376,24,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,25,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,26,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,27,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,28,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,79,97.128376,29,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,80,98.798466,0,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,80,98.798466,1,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,80,98.798466,2,1.000000,0.012838,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 0
2. Vegetation: 1
3. Trash: 1
4. Objects: 1","Trash:0, Objects:0, Animal:0, Vegetation:0"
4358.jpg,80,98.798466,3,0.000000,0.000000,0,False,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0"
4358.jpg,80,98.798466,4,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
4358.jpg,80,98.798466,5,0.500000,0.011858,1,True,False,False,False,False,False,"1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square box
4. Objects: 1 square box","Trash:0, Objects:1, Animal:1, Vegetation:0","1. Animals: 1 fish
2. Vegetation: 1 rock
3. Trash: 1 square block
4. Objects: 1 square block","Trash:0, Objects:0, Animal:1, Vegetation:0"
